archetype,cluster_id,total_cost,node_count,cpu_utilization,memory_utilization,cpu_gap,memory_gap,cost_distribution,optimization_opportunities,optimization_maturity,team_experience,change_tolerance,success_probability,typical_issues,scaling_behavior,size_category,team_size,funding_stage,growth_rate_monthly,technical_debt_level,monitoring_maturity,change_frequency,optimization_priorities,budget_sensitivity,risk_tolerance,implementation_month,implementation_day_of_week,implementation_hour,complexity_factor,implementation_success,savings_accuracy,total_duration_minutes,commands_executed,commands_successful,commands_failed,customer_satisfaction,stability_period_clean,time_to_first_benefit,success_factors,post_optimization_improvements,failure_factors,rollbacks_performed,lessons_learned,compliance_requirements,change_approval_process,budget_cycle,process_maturity,automation_level,monitoring_sophistication,stakeholder_complexity,industry,regulatory_overhead,uptime_requirements,peak_hours,seasonal_pattern,customer_impact_sensitivity,performance_requirements,geographic_distribution,seasonal_multiplier,edge_case_type,documentation_quality,test_coverage,challenge_factors,cost_per_node,utilization_efficiency,waste_factor,optimization_score,complexity_risk_ratio,is_business_hours,is_weekend,predicted_success_prob,actual_success
growth_stage_startup,cluster_78914,7701.771392865555,11.0,70.08025046210533,70.68784007707927,32.00722697039774,25.614386521788774,"{'compute_percentage': 47.24412047196173, 'storage_percentage': 19.053364864167637, 'networking_percentage': 26.03848984550009, 'control_plane_percentage': 7.664024818370541, 'registry_percentage': 1, 'other_percentage': 1}",['resource_rightsizing'],intermediate,mixed,medium,0.6546253678122971,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,3.0,series_a,0.0070601100539393405,0.30846298691127394,0.2776009183064259,5.0,"['cost_reduction', 'performance', 'scalability']",0.6929773252222623,0.9425699129817313,8,1,0,0.08845729404122815,False,0.12027472331787474,90,6,3,3,2.850387004533381,False,-1.0,,,"['resource_contention', 'time_pressure', 'unexpected_dependencies']",1.0,"['Improve monitoring and alerting during optimization', 'Require more comprehensive testing in staging environment']",,,,,,,,,,,,,,,,,,,,,700.1610357150504,0.7038404526959229,0.28810806746093254,0.5010583400688726,0.13512659055185255,0,0,0.6546253678122971,0
early_stage_startup,cluster_92232,1314.044278374972,5.0,41.130039830369114,54.535106483439364,56.665466728807544,42.27263675987495,"{'compute_percentage': 47.18867260350124, 'storage_percentage': 22.52615505387564, 'networking_percentage': 13.908964046662268, 'control_plane_percentage': 16.376208295960854, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",basic,junior,high,0.5817747997517843,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,10.0,series_c,0.0027411051680039673,0.691722135477993,0.17432588554981124,8.0,"['cost_reduction', 'performance', 'scalability']",0.893528220624166,0.8582777302797711,5,7,3,0.027841719714858534,True,0.6,45,11,10,1,4.331933627880098,False,42.52687964743456,"['maintenance_window_used', 'good_documentation', 'experienced_team', 'comprehensive_monitoring', 'adequate_testing']","{'cpu_utilization_improvement': 0.1121935646697932, 'memory_utilization_improvement': 0.07285655125980851, 'cost_reduction_achieved': 0.17893988256990925, 'performance_improvement': 0.08490389911181782, 'automation_score_improvement': 0.16101178966657645}",,,,,,,,,,,,,,,,,,,,,,,,262.8088556749944,0.4783257315690424,0.4946905174434124,0.24170252791265404,0.04785652408240659,0,1,0.5817747997517843,1
growth_stage_startup,cluster_17563,4349.3982771303035,6.0,54.352233617974754,72.5000711995147,44.55594759144603,27.919255258859224,"{'compute_percentage': 45.39047866553553, 'storage_percentage': 25.99488440067291, 'networking_percentage': 18.946724870155364, 'control_plane_percentage': 9.667912063636184, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.687465611146459,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,5.0,series_c,0.04721765022755351,0.8880160172414363,0.7491160872408035,4.0,"['cost_reduction', 'performance', 'scalability']",0.8889209759496818,0.6490471514410937,12,1,19,0.5831049926014736,True,0.938126628265386,93,18,18,0,4.1683656636487925,True,42.13649001182329,"['rollback_plan_ready', 'thorough_preparation', 'good_baseline_measurement', 'good_documentation']","{'cpu_utilization_improvement': 0.07186880198409118, 'memory_utilization_improvement': 0.236649547101277, 'cost_reduction_achieved': 0.11804563310717409, 'performance_improvement': 0.03214493554675634, 'automation_score_improvement': 0.2142648633004661}",,,,,,,,,,,,,,,,,,,,,,,,724.8997128550506,0.6342615240874473,0.36237601425152627,0.40442036099553974,0.8481951433600478,0,0,0.687465611146459,1
growth_stage_startup,cluster_28303,5500.56922631118,9.0,46.56368941165025,79.9214160029385,52.49998551798303,18.8364297792817,"{'compute_percentage': 47.1711630862415, 'storage_percentage': 19.305817167235144, 'networking_percentage': 25.264315422677285, 'control_plane_percentage': 8.258704323846073, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.6125020031153723,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,9.0,series_c,0.10459374846194812,0.9684835340340718,0.3097093379613682,10.0,"['cost_reduction', 'performance', 'scalability']",0.5408986109371601,0.7862977110277177,5,2,23,0.11077050110403917,False,0.20579377964229878,144,12,10,2,1.279618364444676,False,-1.0,,,"['poor_monitoring', 'configuration_error']",1.0,"['Improve monitoring and alerting during optimization', 'Need better team training on optimization tools', 'Require more thorough dependency analysis']",,,,,,,,,,,,,,,,,,,,,611.1743584790199,0.6324255270729437,0.3566820764863236,0.4068506768536085,0.1808492062730025,0,0,0.6125020031153723,0
early_stage_startup,cluster_96293,1190.354535093967,2.0,38.6034853281419,47.87545608512478,61.93937097375145,51.541304084677755,"{'compute_percentage': 54.93003383218663, 'storage_percentage': 21.728539620218264, 'networking_percentage': 7.47292638534215, 'control_plane_percentage': 15.868500162252952, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.5398998575219608,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,9.0,series_a,0.0616492773997953,0.8979568416590771,0.029895184972599197,9.0,"['cost_reduction', 'performance', 'scalability']",0.6842429089887234,0.9801572118203637,2,5,23,0.018609561450178475,True,0.6,26,13,13,0,4.1620295117347474,True,19.37040171798394,"['rollback_plan_ready', 'experienced_team']","{'cpu_utilization_improvement': 0.20372874789407583, 'memory_utilization_improvement': 0.08546613060415922, 'cost_reduction_achieved': 0.07028531391305334, 'performance_improvement': 0.1474277201302969, 'automation_score_improvement': 0.008817054739161318}",,,,,,,,,,,,,,,,,,,,,,,,595.1772675469834,0.43239470706633343,0.567403375292146,0.1870524908184371,0.034468542991644556,0,0,0.5398998575219608,1
early_stage_startup,cluster_36769,937.6904561524461,6.0,51.099482124299016,53.03096570660665,51.51510657436266,47.792490826275575,"{'compute_percentage': 58.376159789585124, 'storage_percentage': 15.273263467627492, 'networking_percentage': 12.51565537968005, 'control_plane_percentage': 13.834921363107327, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",basic,junior,high,0.5548995684143593,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,10.0,series_b,0.10015742650746629,0.8409699066133461,0.09429577577686156,8.0,"['cost_reduction', 'performance', 'scalability']",0.9733060605082576,0.5919207568000266,4,5,3,0.20125254133210427,False,0.2956644859422972,137,10,6,4,2.3727950334847057,False,-1.0,,,['business_hours_implementation'],1.0,"['Need better stakeholder communication', 'Require more comprehensive testing in staging environment', 'Implement automated rollback procedures', 'Implement gradual rollout instead of big-bang approach']",,,,,,,,,,,,,,,,,,,,,156.28174269207435,0.5206522391545283,0.49653798700319113,0.26212862439603474,0.3626828218792617,0,0,0.5548995684143593,0
growth_stage_startup,cluster_55052,7686.156707963688,9.0,39.903485410072236,66.0819231153725,57.467190411453124,35.47246327951551,"{'compute_percentage': 50.18609685045904, 'storage_percentage': 21.88120739381449, 'networking_percentage': 22.662343916849895, 'control_plane_percentage': 5.2703518388765795, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.7164560780282058,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,14.0,series_c,0.13497127171814757,0.7054550182716082,0.4436520439857636,11.0,"['cost_reduction', 'performance', 'scalability']",0.5059869901571704,0.19209217034934906,7,4,15,0.9454792833334253,True,0.8692851126548166,89,15,15,0,2.994555110698143,False,78.61412586322936,"['stakeholder_buy_in', 'maintenance_window_used']","{'cpu_utilization_improvement': 0.2854959211527619, 'memory_utilization_improvement': 0.08884838471555928, 'cost_reduction_achieved': 0.1226576217450675, 'performance_improvement': 0.059085736515626465, 'automation_score_improvement': 0.03487005680856049}",,,,,,,,,,,,,,,,,,,,,,,,854.0174119959653,0.5299270426272237,0.4646982684548432,0.28367086351095694,1.319661193936027,1,0,0.7164560780282058,1
growth_stage_startup,cluster_41352,7937.1615926124305,19.0,54.369361126173004,68.33127526241036,44.62109970854233,36.59291279383155,"{'compute_percentage': 47.26737841695193, 'storage_percentage': 22.802819894240063, 'networking_percentage': 24.44881275981258, 'control_plane_percentage': 5.480988928995424, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",intermediate,mixed,medium,0.6935527088801904,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,14.0,series_c,0.006207919470999538,0.8868544377669346,0.3506679171271042,8.0,"['cost_reduction', 'performance', 'scalability']",0.9018616221453741,0.8985607325962283,8,5,22,0.20783563033436053,False,0.19757576555090206,177,10,6,4,1.7673780457949573,False,-1.0,,,['insufficient_preparation'],3.0,"['Implement automated rollback procedures', 'Need better stakeholder communication', 'Require more comprehensive testing in staging environment', 'Implement gradual rollout instead of big-bang approach']",,,,,,,,,,,,,,,,,,,,,417.7453469796016,0.6135031819429169,0.40607006251186945,0.36437790650012586,0.29966811126717646,0,0,0.6935527088801904,0
growth_stage_startup,cluster_91898,6942.241861234703,15.0,36.58555576998409,77.38086138193327,60.119285588669236,24.30621032143253,"{'compute_percentage': 45.33645485759234, 'storage_percentage': 28.45628104910171, 'networking_percentage': 20.715272476804607, 'control_plane_percentage': 5.49199161650135, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.6871644393870502,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,8.0,series_c,0.008237847703865755,0.6976407555837221,0.6043268292681255,7.0,"['cost_reduction', 'performance', 'scalability']",0.8194109171010979,0.7876364550856841,6,5,4,0.21573494440547308,True,0.8751745263484595,52,13,13,0,4.479841746406898,True,85.66034185176916,"['maintenance_window_used', 'stakeholder_buy_in', 'thorough_preparation']","{'cpu_utilization_improvement': 0.2596231564746823, 'memory_utilization_improvement': 0.10874973024736821, 'cost_reduction_achieved': 0.10710681037846048, 'performance_improvement': 0.10442945998122145, 'automation_score_improvement': 0.07144874357123425}",,,,,,,,,,,,,,,,,,,,,,,,462.81612408231354,0.5698320857595869,0.4221274795505089,0.329290303630883,0.3139495178154277,0,0,0.6871644393870502,1
early_stage_startup,cluster_41286,719.8144765642049,7.0,41.30713240340329,49.03861469142408,58.99907249025692,47.56331853108944,"{'compute_percentage': 56.920198416848024, 'storage_percentage': 26.174941943223907, 'networking_percentage': 8.565868584879889, 'control_plane_percentage': 8.338991055048199, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.6002659168002717,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,3.0,series_c,0.003179497512645159,0.296776355203687,0.1540028035485338,9.0,"['cost_reduction', 'performance', 'scalability']",0.7906905069431137,0.6567920143006362,8,2,1,0.1412303732409094,True,0.7301432681780937,68,14,14,0,4.713651190732634,True,26.10767060446636,"['thorough_preparation', 'stakeholder_buy_in', 'good_documentation', 'experienced_team']","{'cpu_utilization_improvement': 0.24851583127231813, 'memory_utilization_improvement': 0.06023664766360125, 'cost_reduction_achieved': 0.10309078016353655, 'performance_improvement': 0.08162939430796802, 'automation_score_improvement': 0.12671018968781522}",,,,,,,,,,,,,,,,,,,,,,,,102.83063950917213,0.4517287354741369,0.5328119551067318,0.21104226474827031,0.23527968070174704,0,0,0.6002659168002717,1
early_stage_startup,cluster_77952,1056.8549702282455,2.0,36.14967700820421,50.61824547816495,62.20754491489469,46.64827794839716,"{'compute_percentage': 52.50384043554347, 'storage_percentage': 21.80406015951842, 'networking_percentage': 8.539916994831403, 'control_plane_percentage': 17.152182410106708, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.5573153199143457,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,9.0,series_c,0.08043877766844021,0.8668385606403566,0.13095263415416497,9.0,"['cost_reduction', 'performance', 'scalability']",0.6878787695232322,0.5490907294564028,10,2,2,0.007120713179128214,False,0.24332843356136014,68,6,2,4,1.0079379431787991,False,-1.0,,,['resource_contention'],1.0,"['Implement automated rollback procedures', 'Need better baseline measurement before optimization', 'Need better stakeholder communication']",,,,,,,,,,,,,,,,,,,,,528.4274851141228,0.43383961243184577,0.5442791143164593,0.1977097724220448,0.012776812200717186,0,0,0.5573153199143457,0
early_stage_startup,cluster_62533,1107.9457123346317,2.0,26.251618415501593,54.07129875142928,76.7215276254134,47.85163080818127,"{'compute_percentage': 68.06889712072085, 'storage_percentage': 18.990795686250415, 'networking_percentage': 6.8638004655952125, 'control_plane_percentage': 6.076506727433516, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing']",basic,junior,high,0.6233228932622178,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,13.0,series_b,0.09402885301363459,0.9527853475091373,0.14304858129847195,15.0,"['cost_reduction', 'performance', 'scalability']",0.9771817572060914,0.6613437261456715,2,7,6,0.07735683399051943,False,0.21332553130867818,82,5,4,1,2.56702103802189,False,-1.0,,,"['business_hours_implementation', 'insufficient_preparation', 'unexpected_dependencies']",3.0,"['Require more comprehensive testing in staging environment', 'Require more thorough dependency analysis']",,,,,,,,,,,,,,,,,,,,,553.9728561673159,0.40161458583465437,0.6228657921679733,0.15146259868253986,0.12410395130149209,0,1,0.6233228932622178,0
growth_stage_startup,cluster_46917,2923.113103614578,10.0,62.10941398268386,73.46088292705704,39.13409092484365,24.60327924282008,"{'compute_percentage': 45.7905884587296, 'storage_percentage': 26.77489439672235, 'networking_percentage': 21.008066881548608, 'control_plane_percentage': 6.426450262999441, 'registry_percentage': 1, 'other_percentage': 1}","['hpa_optimization', 'resource_rightsizing', 'storage_optimization']",intermediate,mixed,medium,0.6812605477633038,"['scaling_pain', 'cost_spike', 'performance_bottleneck']",growth_focused,medium,3.0,series_b,0.0014892708013665924,0.30882201459633024,0.5442219885802844,7.0,"['cost_reduction', 'performance', 'scalability']",0.7648752358431095,0.9373453984489025,5,4,17,0.0622506711609864,True,0.9864819131570208,59,9,9,0,3.3975097527695346,True,14.069138474237857,"['rollback_plan_ready', 'experienced_team']","{'cpu_utilization_improvement': 0.24985699184256474, 'memory_utilization_improvement': 0.16528700686472209, 'cost_reduction_achieved': 0.17499551154513188, 'performance_improvement': 0.012766756646389625, 'automation_score_improvement': 0.11009006263690582}",,,,,,,,,,,,,,,,,,,,,,,,292.3113103614578,0.6778514845487045,0.31868685083831866,0.4618291296017986,0.09137571721328369,1,0,0.6812605477633038,1
early_stage_startup,cluster_96919,1704.2479741404816,6.0,59.73752068418256,55.96586235499913,36.32148860602604,46.483892275680674,"{'compute_percentage': 55.531257555391214, 'storage_percentage': 20.32426379634698, 'networking_percentage': 11.196037847214809, 'control_plane_percentage': 12.948440801046997, 'registry_percentage': 1, 'other_percentage': 1}",['resource_rightsizing'],basic,junior,high,0.6237959951123645,"['over_provisioning', 'no_monitoring', 'manual_scaling']",reactive,small,11.0,series_c,0.17752059220882588,0.7711945555617521,0.011924435732361982,7.0,"['cost_reduction', 'performance', 'scalability']",0.5746036644978774,0.908042619691663,9,6,12,0.6391289161129773,True,0.6285750583421693,125,13,13,0,3.7857444963621196,True,35.426331594486754,"['good_documentation', 'experienced_team']","{'cpu_utilization_improvement': 0.10239840375758526, 'memory_utilization_improvement': 0.23925464304373148, 'cost_reduction_achieved': 0.07214662558946022, 'performance_improvement': 0.0019599336245766878, 'automation_score_improvement': 0.11995720312835535}",,,,,,,,,,,,,,,,,,,,,,,,284.0413290234136,0.5785169151959084,0.41402690440853357,0.3389953476493723,1.0245800247528856,1,1,0.6237959951123645,1
